,4. close
2024-10-17,162.93
2024-10-18,163.42
2024-10-21,164.07
2024-10-22,165.14
2024-10-23,162.78
2024-10-24,162.72
2024-10-25,165.27
2024-10-28,166.72
2024-10-29,169.68
2024-10-30,174.46
2024-10-31,171.11
2024-11-01,171.29
2024-11-04,169.24
2024-11-05,169.74
2024-11-06,176.51
2024-11-07,180.75
2024-11-08,178.35
2024-11-11,180.35
2024-11-12,181.62
2024-11-13,178.88
2024-11-14,175.58
2024-11-15,172.49
2024-11-18,175.3
2024-11-19,178.12
2024-11-20,175.98
2024-11-21,167.63
2024-11-22,164.76
2024-11-25,167.65
2024-11-26,169.12
2024-11-27,169.23
2024-11-29,168.95
2024-12-02,171.49
2024-12-03,171.34
2024-12-04,174.37
2024-12-05,172.64
2024-12-06,174.71
2024-12-09,175.37
2024-12-10,185.17
2024-12-11,195.4
2024-12-12,191.96
2024-12-13,189.82
2024-12-16,196.66
2024-12-17,195.42
2024-12-18,188.4
2024-12-19,188.51
2024-12-20,191.41
2024-12-23,194.63
2024-12-24,196.11
2024-12-26,195.6
2024-12-27,192.76
2024-12-30,191.24
2024-12-31,189.3
2025-01-02,189.43
2025-01-03,191.79
2025-01-06,196.87
2025-01-07,195.49
2025-01-08,193.95
2025-01-10,192.04
2025-01-13,191.01
2025-01-14,189.66
2025-01-15,195.55
2025-01-16,192.91
2025-01-17,196.0
2025-01-21,198.05
2025-01-22,198.37
2025-01-23,197.98
2025-01-24,200.21
2025-01-27,191.81
2025-01-28,195.3
2025-01-29,195.41
2025-01-30,200.87
2025-01-31,204.02
2025-02-03,201.23
2025-02-04,206.38
2025-02-05,191.33
2025-02-06,191.6
2025-02-07,185.34
2025-02-10,186.47
2025-02-11,185.32
2025-02-12,183.61
2025-02-13,186.14
2025-02-14,185.23
